ID,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,livingSpace,lift,typeOfFlat,floor,garden,regio2,condition,lastRefurbish,energyEfficiencyClass
9106,FALSE,FALSE,770,1999,NA,FALSE,62,TRUE,maisonette,3,FALSE,Rhein_Erft_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9107,FALSE,TRUE,1405,1999,NA,FALSE,79,TRUE,terraced_flat,1,FALSE,Köln,good,NO_INFORMATION,NO_INFORMATION
9108,FALSE,TRUE,735,2004,NA,FALSE,69.35,FALSE,apartment,2,FALSE,Dortmund,average,NO_INFORMATION,NO_INFORMATION
9109,TRUE,TRUE,819.87,2019,1,FALSE,71.75,TRUE,ground_floor,0,FALSE,Kleve_Kreis,good,NO_INFORMATION,NO_INFORMATION
9110,FALSE,FALSE,710,1960,NA,TRUE,83,FALSE,apartment,3,FALSE,Hamm,average,Last5Years,NO_INFORMATION
9111,FALSE,TRUE,639,1966,NA,FALSE,62,FALSE,NA,3,FALSE,Mülheim_an_der_Ruhr,average,NO_INFORMATION,NO_INFORMATION
9112,FALSE,TRUE,806,1970,NA,FALSE,80,FALSE,apartment,3,FALSE,Rhein_Erft_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9113,FALSE,TRUE,607,1967,NA,FALSE,71,FALSE,apartment,3,TRUE,Ennepe_Ruhr_Kreis,average,NO_INFORMATION,NO_INFORMATION
9114,TRUE,TRUE,NA,2020,2,FALSE,133.4,TRUE,apartment,1,FALSE,Rheinisch_Bergischer_Kreis,good,NO_INFORMATION,Aplus/A/B/C
9115,FALSE,TRUE,NA,1990,NA,FALSE,74.03,FALSE,apartment,2,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
9116,FALSE,TRUE,NA,2017,2,TRUE,166,TRUE,apartment,1,FALSE,Essen,good,NO_INFORMATION,NO_INFORMATION
9117,FALSE,TRUE,572.64,1951,NA,FALSE,47.98,FALSE,apartment,1,FALSE,Bochum,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9118,FALSE,TRUE,NA,2015,NA,TRUE,42,FALSE,apartment,1,FALSE,Köln,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9119,FALSE,TRUE,794,1970,NA,FALSE,90.06,FALSE,apartment,1,FALSE,Herne,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9120,FALSE,FALSE,478.44,1962,NA,FALSE,53.16,FALSE,ground_floor,0,FALSE,Duisburg,good,Last5Years,NO_INFORMATION
9121,FALSE,TRUE,750,1968,NA,FALSE,71,FALSE,apartment,4,FALSE,Aachen,average,Last5Years,NO_INFORMATION
9122,FALSE,TRUE,1350,1869,1,TRUE,250,FALSE,apartment,1,FALSE,Minden_Lübbecke_Kreis,average,Last5Years,NO_INFORMATION
9123,FALSE,TRUE,890,1996,1,FALSE,90,FALSE,apartment,1,FALSE,Hamm,good,NO_INFORMATION,NO_INFORMATION
9124,FALSE,FALSE,900,1959,NA,FALSE,80,FALSE,NA,3,FALSE,Neuss_Rhein_Kreis,average,NO_INFORMATION,NO_INFORMATION
9125,FALSE,TRUE,640,1954,NA,TRUE,71,FALSE,apartment,2,FALSE,Recklinghausen_Kreis,good,Over5Years,D/E/F/G/H
9126,FALSE,FALSE,605,1907,NA,FALSE,81.43,FALSE,apartment,3,FALSE,Ennepe_Ruhr_Kreis,average,NO_INFORMATION,NO_INFORMATION
9127,FALSE,FALSE,NA,1954,0,FALSE,54,FALSE,roof_storey,2,FALSE,Gelsenkirchen,good,Last5Years,D/E/F/G/H
9128,FALSE,FALSE,524,1914,NA,FALSE,55.5,FALSE,apartment,2,FALSE,Solingen,average,Last5Years,NO_INFORMATION
9129,FALSE,TRUE,1120,1974,1,FALSE,105,FALSE,apartment,1,TRUE,Düren_Kreis,good,Last5Years,D/E/F/G/H
9130,FALSE,TRUE,NA,1900,NA,TRUE,145,FALSE,maisonette,4,FALSE,Köln,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9131,TRUE,FALSE,1065,2019,NA,TRUE,45,TRUE,other,2,FALSE,Düsseldorf,good,Last5Years,NO_INFORMATION
9132,FALSE,FALSE,470,1957,NA,FALSE,70,TRUE,apartment,3,FALSE,Gelsenkirchen,average,Last5Years,NO_INFORMATION
9133,FALSE,FALSE,1040,1930,1,FALSE,100,FALSE,roof_storey,2,FALSE,Krefeld,good,Last5Years,NO_INFORMATION
9134,FALSE,FALSE,640,1985,2,FALSE,48.48,FALSE,roof_storey,3,FALSE,Rheinisch_Bergischer_Kreis,good,Last5Years,NO_INFORMATION
9135,FALSE,TRUE,NA,1991,1,FALSE,163.32,TRUE,maisonette,4,FALSE,Bottrop,average,NO_INFORMATION,Aplus/A/B/C
9136,FALSE,TRUE,940,2017,2,TRUE,115,FALSE,maisonette,1,FALSE,Mönchengladbach,good,Last5Years,NO_INFORMATION
9137,FALSE,TRUE,1120,2017,1,FALSE,103,TRUE,ground_floor,1,FALSE,Olpe_Kreis,good,Last5Years,NO_INFORMATION
9138,FALSE,FALSE,NA,1950,1,FALSE,67.18,FALSE,apartment,1,FALSE,Höxter_Kreis,average,NO_INFORMATION,D/E/F/G/H
9139,FALSE,TRUE,790,1966,1,FALSE,68,FALSE,maisonette,0,FALSE,Krefeld,good,Last5Years,NO_INFORMATION
9140,FALSE,FALSE,NA,1963,NA,FALSE,58,FALSE,apartment,3,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9141,FALSE,TRUE,707,1972,NA,FALSE,73,FALSE,roof_storey,2,TRUE,Aachen_Kreis,average,NO_INFORMATION,NO_INFORMATION
9142,FALSE,TRUE,NA,1960,NA,FALSE,59.86,FALSE,apartment,2,FALSE,Herne,average,NO_INFORMATION,D/E/F/G/H
9143,FALSE,TRUE,NA,1976,NA,FALSE,80.12,TRUE,apartment,1,FALSE,Essen,average,NO_INFORMATION,Aplus/A/B/C
9144,FALSE,TRUE,1350,1905,1,FALSE,124,FALSE,roof_storey,2,TRUE,Dortmund,good,Last5Years,NO_INFORMATION
9145,FALSE,TRUE,900,1995,1,TRUE,91,FALSE,maisonette,3,FALSE,Bottrop,good,Last5Years,NO_INFORMATION
9146,FALSE,TRUE,540.15,1960,NA,FALSE,51.57,FALSE,apartment,1,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
9147,FALSE,TRUE,745,1973,1,TRUE,90,FALSE,roof_storey,3,FALSE,Warendorf_Kreis,good,Last5Years,NO_INFORMATION
9148,FALSE,FALSE,421,1955,NA,TRUE,35,FALSE,roof_storey,4,FALSE,Aachen,average,Over5Years,NO_INFORMATION
9149,FALSE,TRUE,1115,2014,1,FALSE,96,FALSE,ground_floor,0,TRUE,Aachen_Kreis,good,Over5Years,NO_INFORMATION
9150,TRUE,FALSE,880,2019,NA,TRUE,45,FALSE,apartment,1,FALSE,Rhein_Erft_Kreis,good,NO_INFORMATION,NO_INFORMATION
9151,FALSE,FALSE,435,1955,NA,FALSE,52.62,TRUE,apartment,1,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
9152,FALSE,FALSE,1100,1969,1,FALSE,110,FALSE,ground_floor,0,TRUE,Aachen_Kreis,average,NO_INFORMATION,NO_INFORMATION
9153,FALSE,FALSE,1000,1986,NA,FALSE,86,FALSE,apartment,2,FALSE,Märkischer_Kreis,good,Last5Years,NO_INFORMATION
9154,FALSE,FALSE,526,1982,NA,FALSE,62,FALSE,apartment,1,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9155,FALSE,TRUE,760,1950,NA,FALSE,80,FALSE,roof_storey,5,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9156,FALSE,TRUE,777.12,1968,NA,FALSE,75.74,FALSE,apartment,2,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9157,FALSE,FALSE,511,1955,NA,FALSE,54.68,FALSE,apartment,2,FALSE,Dortmund,average,NO_INFORMATION,NO_INFORMATION
9158,FALSE,TRUE,930,2000,1,TRUE,75,FALSE,apartment,3,FALSE,Mettmann_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9159,FALSE,TRUE,NA,1966,NA,FALSE,59.8,TRUE,apartment,2,FALSE,Unna_Kreis,average,NO_INFORMATION,D/E/F/G/H
9160,FALSE,TRUE,482,1965,NA,FALSE,47,TRUE,apartment,4,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9161,FALSE,TRUE,1450,1991,1,TRUE,128.5,FALSE,maisonette,2,FALSE,Bochum,average,Last5Years,NO_INFORMATION
9162,FALSE,TRUE,1035,1986,1,FALSE,132,FALSE,apartment,1,FALSE,Soest_Kreis,average,NO_INFORMATION,D/E/F/G/H
9163,FALSE,FALSE,640,1965,1,TRUE,72,FALSE,roof_storey,2,FALSE,Wuppertal,average,NO_INFORMATION,D/E/F/G/H
9164,FALSE,FALSE,610,1963,1,TRUE,59.58,FALSE,roof_storey,3,FALSE,Mönchengladbach,average,NO_INFORMATION,NO_INFORMATION
9165,FALSE,FALSE,395,1950,NA,FALSE,40,FALSE,NA,3,FALSE,Duisburg,NO_INFORMATION,Last5Years,NO_INFORMATION
9166,FALSE,TRUE,802.56,1955,NA,FALSE,53.41,FALSE,apartment,1,FALSE,Bonn,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9167,FALSE,TRUE,1085,1958,NA,FALSE,86.1,FALSE,apartment,1,FALSE,Bielefeld,average,NO_INFORMATION,NO_INFORMATION
9168,FALSE,TRUE,560,1996,1,FALSE,69.23,TRUE,apartment,3,TRUE,Hagen,good,NO_INFORMATION,NO_INFORMATION
9169,FALSE,TRUE,507,1941,NA,FALSE,46.34,FALSE,apartment,1,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
9170,FALSE,TRUE,NA,1985,1,TRUE,36,FALSE,apartment,1,FALSE,Rhein_Sieg_Kreis,good,NO_INFORMATION,D/E/F/G/H
9171,FALSE,TRUE,445,1900,NA,FALSE,48,FALSE,apartment,2,TRUE,Wuppertal,good,Last5Years,NO_INFORMATION
9172,FALSE,FALSE,500,1967,1,FALSE,68,FALSE,roof_storey,3,TRUE,Aachen_Kreis,average,Last5Years,NO_INFORMATION
9173,FALSE,TRUE,650,1994,NA,TRUE,70,FALSE,apartment,2,FALSE,Rhein_Erft_Kreis,average,Last5Years,NO_INFORMATION
9174,TRUE,TRUE,825,2020,9,FALSE,68.2,TRUE,apartment,1,FALSE,Mönchengladbach,good,NO_INFORMATION,Aplus/A/B/C
9175,FALSE,TRUE,1265,2013,NA,TRUE,94.62,TRUE,apartment,3,FALSE,Düsseldorf,good,NO_INFORMATION,NO_INFORMATION
9176,FALSE,TRUE,NA,1959,1,FALSE,63.73,FALSE,apartment,3,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
9177,FALSE,TRUE,690,1970,NA,FALSE,60,FALSE,apartment,3,FALSE,Neuss_Rhein_Kreis,good,Last5Years,NO_INFORMATION
9178,FALSE,TRUE,1125,1962,1,FALSE,112,FALSE,maisonette,3,FALSE,Soest_Kreis,average,Last5Years,NO_INFORMATION
9179,FALSE,FALSE,490,1952,NA,FALSE,50.2,FALSE,apartment,2,TRUE,Minden_Lübbecke_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9180,FALSE,FALSE,845,2004,NA,TRUE,50,FALSE,roof_storey,4,FALSE,Köln,average,NO_INFORMATION,NO_INFORMATION
9181,FALSE,TRUE,1154,1992,1,TRUE,136,FALSE,maisonette,2,TRUE,Solingen,average,NO_INFORMATION,NO_INFORMATION
9182,FALSE,FALSE,1278,2018,1,FALSE,88.19,TRUE,ground_floor,0,TRUE,Rhein_Erft_Kreis,good,NO_INFORMATION,Aplus/A/B/C
9183,FALSE,FALSE,NA,1983,NA,FALSE,97,FALSE,apartment,1,FALSE,Rhein_Sieg_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9184,FALSE,TRUE,NA,1995,1,TRUE,31,FALSE,other,1,FALSE,Wuppertal,average,NO_INFORMATION,NO_INFORMATION
9185,FALSE,FALSE,NA,1954,NA,FALSE,39,FALSE,apartment,1,TRUE,Ennepe_Ruhr_Kreis,average,Last5Years,NO_INFORMATION
9186,FALSE,TRUE,760,1997,1,FALSE,55,FALSE,apartment,2,FALSE,Essen,average,NO_INFORMATION,NO_INFORMATION
9187,FALSE,FALSE,695,1962,NA,FALSE,80,TRUE,apartment,5,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9188,FALSE,TRUE,700,1974,NA,FALSE,75,FALSE,ground_floor,0,TRUE,Mönchengladbach,average,Last5Years,NO_INFORMATION
9189,FALSE,FALSE,1113,1968,2,FALSE,152,FALSE,apartment,2,FALSE,Ennepe_Ruhr_Kreis,average,NO_INFORMATION,NO_INFORMATION
9190,FALSE,FALSE,882.5,1974,1,FALSE,115,FALSE,other,3,FALSE,Oberhausen,average,NO_INFORMATION,D/E/F/G/H
9191,FALSE,TRUE,940,2004,1,FALSE,53,TRUE,apartment,3,TRUE,Düsseldorf,average,Over5Years,NO_INFORMATION
9192,FALSE,TRUE,921.25,1996,1,FALSE,105.33,FALSE,roof_storey,2,FALSE,Düren_Kreis,NO_INFORMATION,Last5Years,D/E/F/G/H
9193,FALSE,FALSE,669.53,1916,NA,FALSE,83.53,FALSE,apartment,2,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
9194,FALSE,TRUE,415,1986,NA,TRUE,38,FALSE,apartment,1,FALSE,Dortmund,average,Last5Years,NO_INFORMATION
9195,FALSE,TRUE,515,1974,NA,FALSE,35,FALSE,ground_floor,0,TRUE,Rhein_Erft_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9196,FALSE,TRUE,1540,1908,NA,TRUE,98,FALSE,apartment,1,FALSE,Münster,good,Last5Years,NO_INFORMATION
9197,FALSE,FALSE,506.27,1987,NA,FALSE,55.9,TRUE,apartment,1,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9198,FALSE,TRUE,528.46,1973,0,FALSE,64.25,FALSE,apartment,2,FALSE,Mülheim_an_der_Ruhr,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9199,FALSE,FALSE,915,1937,NA,FALSE,72,FALSE,apartment,2,FALSE,Düsseldorf,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9200,FALSE,TRUE,591.48,1954,NA,FALSE,64.08,FALSE,ground_floor,0,FALSE,Duisburg,good,NO_INFORMATION,NO_INFORMATION
9201,FALSE,TRUE,1158,2014,1,FALSE,89,FALSE,apartment,1,FALSE,Bonn,good,NO_INFORMATION,NO_INFORMATION
9202,FALSE,TRUE,735,1958,NA,FALSE,69.12,FALSE,apartment,1,FALSE,Bielefeld,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
9203,FALSE,FALSE,840,1912,NA,FALSE,75,FALSE,apartment,3,FALSE,Düsseldorf,good,Last5Years,NO_INFORMATION
9204,FALSE,TRUE,674.01,1962,NA,FALSE,81.47,FALSE,apartment,2,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
9205,FALSE,TRUE,1600,2012,2,FALSE,110.85,TRUE,ground_floor,0,TRUE,Rhein_Sieg_Kreis,good,NO_INFORMATION,NO_INFORMATION
9206,FALSE,TRUE,NA,1972,NA,FALSE,68,FALSE,apartment,1,FALSE,Solingen,good,NO_INFORMATION,Aplus/A/B/C
9207,FALSE,FALSE,660,1918,2,FALSE,75,FALSE,roof_storey,2,FALSE,Herne,average,NO_INFORMATION,D/E/F/G/H
9208,FALSE,TRUE,543,1956,NA,FALSE,47.99,FALSE,ground_floor,0,FALSE,Mülheim_an_der_Ruhr,average,NO_INFORMATION,NO_INFORMATION
9209,FALSE,FALSE,478,1956,NA,FALSE,55.93,FALSE,apartment,2,FALSE,Duisburg,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9210,FALSE,TRUE,445.75,2018,0,FALSE,43.94,FALSE,apartment,2,FALSE,Viersen_Kreis,good,NO_INFORMATION,Aplus/A/B/C
9211,FALSE,FALSE,330,1965,NA,FALSE,32,FALSE,apartment,1,FALSE,Dortmund,average,Over5Years,D/E/F/G/H
9212,FALSE,TRUE,860,2015,NA,FALSE,74,FALSE,maisonette,3,FALSE,Aachen,good,NO_INFORMATION,Aplus/A/B/C
9213,FALSE,FALSE,570.78,1954,NA,FALSE,60.12,FALSE,apartment,3,TRUE,Bochum,average,NO_INFORMATION,NO_INFORMATION
9214,FALSE,TRUE,NA,1969,NA,FALSE,78.85,FALSE,apartment,3,FALSE,Düsseldorf,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9215,FALSE,TRUE,640.6,2004,NA,FALSE,76.59,FALSE,apartment,2,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9216,FALSE,TRUE,680,1964,1,FALSE,77,FALSE,apartment,1,TRUE,Duisburg,average,Last5Years,NO_INFORMATION
9217,FALSE,FALSE,NA,1960,NA,FALSE,61,FALSE,apartment,3,FALSE,Duisburg,good,NO_INFORMATION,D/E/F/G/H
9218,FALSE,FALSE,600,1995,1,FALSE,62,FALSE,ground_floor,0,FALSE,Wesel_Kreis,average,NO_INFORMATION,NO_INFORMATION
9219,FALSE,FALSE,570,1965,1,FALSE,71,FALSE,roof_storey,3,FALSE,Essen,average,NO_INFORMATION,D/E/F/G/H
9220,FALSE,FALSE,325.5,1991,NA,TRUE,25,FALSE,ground_floor,0,FALSE,Essen,average,NO_INFORMATION,NO_INFORMATION
9221,FALSE,FALSE,600,1920,NA,FALSE,79,FALSE,apartment,1,FALSE,Herne,average,NO_INFORMATION,NO_INFORMATION
9222,FALSE,TRUE,562,1969,NA,FALSE,69,FALSE,apartment,1,FALSE,Märkischer_Kreis,good,NO_INFORMATION,NO_INFORMATION
9223,FALSE,TRUE,631,1963,1,FALSE,77,FALSE,apartment,1,FALSE,Wuppertal,average,Last5Years,NO_INFORMATION
9224,FALSE,TRUE,1750,1976,1,FALSE,126,FALSE,apartment,2,FALSE,Köln,good,NO_INFORMATION,NO_INFORMATION
9225,FALSE,FALSE,635,1950,NA,FALSE,40,FALSE,roof_storey,4,FALSE,Köln,average,Last5Years,Aplus/A/B/C
9226,FALSE,TRUE,870,1965,NA,FALSE,81,FALSE,ground_floor,0,FALSE,Dortmund,average,NO_INFORMATION,NO_INFORMATION
9227,FALSE,FALSE,NA,1953,NA,FALSE,53.49,FALSE,apartment,1,FALSE,Herne,average,NO_INFORMATION,D/E/F/G/H
9228,FALSE,TRUE,494,1984,1,FALSE,48.89,FALSE,ground_floor,0,FALSE,Duisburg,average,Over5Years,NO_INFORMATION
9229,FALSE,TRUE,870,1998,1,FALSE,90,FALSE,ground_floor,1,FALSE,Neuss_Rhein_Kreis,average,Last5Years,NO_INFORMATION
9230,FALSE,TRUE,690,1997,1,FALSE,73,FALSE,roof_storey,3,FALSE,Gütersloh_Kreis,average,NO_INFORMATION,NO_INFORMATION
9231,FALSE,TRUE,NA,1989,3,TRUE,155,FALSE,terraced_flat,0,TRUE,Neuss_Rhein_Kreis,good,Last5Years,NO_INFORMATION
9232,FALSE,TRUE,765,2002,1,FALSE,110,FALSE,maisonette,1,TRUE,Düren_Kreis,average,NO_INFORMATION,NO_INFORMATION
9233,FALSE,TRUE,950,1995,NA,TRUE,88,FALSE,ground_floor,2,FALSE,Oberbergischer_Kreis,average,Last5Years,NO_INFORMATION
9234,FALSE,TRUE,NA,1969,0,TRUE,60,TRUE,ground_floor,2,TRUE,Herford_Kreis,average,Over5Years,NO_INFORMATION
9235,FALSE,FALSE,420.32,1966,NA,FALSE,38.04,FALSE,apartment,2,FALSE,Viersen_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9236,TRUE,TRUE,990,2020,NA,TRUE,95.7,TRUE,ground_floor,1,TRUE,Minden_Lübbecke_Kreis,good,NO_INFORMATION,NO_INFORMATION
9237,FALSE,FALSE,895,1976,NA,FALSE,99.32,FALSE,apartment,3,FALSE,Essen,average,Last5Years,D/E/F/G/H
9238,FALSE,FALSE,2040,1987,1,TRUE,115,FALSE,maisonette,1,TRUE,Düsseldorf,average,Last5Years,NO_INFORMATION
9239,FALSE,FALSE,585,1968,NA,FALSE,56,FALSE,apartment,3,FALSE,Krefeld,average,Last5Years,D/E/F/G/H
9240,FALSE,TRUE,900,1995,1,TRUE,91,FALSE,maisonette,1,FALSE,Paderborn_Kreis,average,Last5Years,NO_INFORMATION
9241,TRUE,TRUE,NA,2019,NA,FALSE,69.5,FALSE,apartment,1,FALSE,Steinfurt_Kreis,good,NO_INFORMATION,Aplus/A/B/C
9242,FALSE,FALSE,640,1955,NA,FALSE,68,FALSE,roof_storey,4,TRUE,Bochum,good,NO_INFORMATION,NO_INFORMATION
9243,FALSE,FALSE,610,1898,NA,TRUE,56.8,FALSE,apartment,1,TRUE,Bielefeld,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
9244,FALSE,TRUE,611.73,1998,NA,FALSE,73.8,FALSE,roof_storey,2,FALSE,Viersen_Kreis,average,NO_INFORMATION,Aplus/A/B/C
9245,FALSE,TRUE,550,1910,NA,FALSE,70,FALSE,apartment,2,FALSE,Gelsenkirchen,good,Last5Years,NO_INFORMATION
9246,FALSE,FALSE,NA,2015,1,FALSE,51,FALSE,NA,1,FALSE,Viersen_Kreis,average,Last5Years,D/E/F/G/H
9247,FALSE,TRUE,425,1950,NA,FALSE,45,FALSE,other,4,FALSE,Duisburg,good,Last5Years,NO_INFORMATION
9248,FALSE,FALSE,693,1953,NA,FALSE,58,FALSE,apartment,1,FALSE,Unna_Kreis,average,NO_INFORMATION,NO_INFORMATION
9249,FALSE,FALSE,NA,1972,NA,FALSE,56,FALSE,apartment,2,FALSE,Düsseldorf,average,NO_INFORMATION,NO_INFORMATION
9250,FALSE,FALSE,NA,1905,NA,FALSE,64,FALSE,apartment,2,FALSE,Herne,average,NO_INFORMATION,D/E/F/G/H
9251,FALSE,FALSE,655,1910,NA,FALSE,75,FALSE,apartment,2,FALSE,Solingen,good,Over5Years,D/E/F/G/H
9252,FALSE,TRUE,531,1973,1,TRUE,67.32,FALSE,apartment,1,FALSE,Warendorf_Kreis,average,Over5Years,NO_INFORMATION
9253,FALSE,FALSE,333.25,1956,NA,FALSE,40.71,FALSE,ground_floor,0,FALSE,Remscheid,average,NO_INFORMATION,NO_INFORMATION
9254,FALSE,FALSE,165,1973,NA,FALSE,13,FALSE,roof_storey,3,FALSE,Dortmund,average,Over5Years,NO_INFORMATION
9255,FALSE,TRUE,1390,1936,1,FALSE,106,FALSE,apartment,1,FALSE,Düsseldorf,average,NO_INFORMATION,NO_INFORMATION
9256,FALSE,TRUE,480,1961,NA,FALSE,50,FALSE,apartment,1,FALSE,Duisburg,average,Over5Years,Aplus/A/B/C
9257,TRUE,TRUE,870,2020,1,FALSE,84.64,TRUE,ground_floor,0,TRUE,Minden_Lübbecke_Kreis,good,NO_INFORMATION,NO_INFORMATION
9258,TRUE,TRUE,606.93,2020,1,FALSE,44.83,TRUE,ground_floor,0,FALSE,Rhein_Erft_Kreis,good,NO_INFORMATION,NO_INFORMATION
9259,FALSE,TRUE,NA,1969,NA,FALSE,71,FALSE,apartment,3,TRUE,Remscheid,NO_INFORMATION,Last5Years,NO_INFORMATION
9260,FALSE,FALSE,680,1954,NA,FALSE,73,FALSE,roof_storey,4,TRUE,Dortmund,average,NO_INFORMATION,D/E/F/G/H
9261,FALSE,TRUE,1414,1920,NA,TRUE,169,FALSE,apartment,1,FALSE,Mönchengladbach,good,Last5Years,NO_INFORMATION
9262,FALSE,TRUE,1430,1983,1,FALSE,115,FALSE,maisonette,2,FALSE,Mettmann_Kreis,good,Last5Years,NO_INFORMATION
9263,FALSE,TRUE,500,1959,NA,FALSE,52,FALSE,apartment,1,TRUE,Euskirchen_Kreis,average,Over5Years,NO_INFORMATION
9264,FALSE,FALSE,1000,1970,NA,FALSE,100,FALSE,roof_storey,2,TRUE,Wesel_Kreis,average,NO_INFORMATION,NO_INFORMATION
9265,FALSE,TRUE,448.42,1986,NA,FALSE,57,FALSE,apartment,0,FALSE,Oberbergischer_Kreis,average,NO_INFORMATION,NO_INFORMATION
9266,FALSE,FALSE,540,1955,NA,FALSE,68.3,FALSE,apartment,2,FALSE,Bochum,average,Last5Years,NO_INFORMATION
9267,FALSE,TRUE,3000,1961,2,TRUE,195,TRUE,apartment,2,FALSE,Köln,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9268,FALSE,TRUE,1325,1980,1,FALSE,145,FALSE,apartment,1,FALSE,Bonn,average,NO_INFORMATION,NO_INFORMATION
9269,FALSE,TRUE,1450,1951,9,FALSE,95,FALSE,apartment,4,FALSE,Düsseldorf,good,Last5Years,Aplus/A/B/C
9270,FALSE,TRUE,810,1990,NA,FALSE,68,FALSE,terraced_flat,2,FALSE,Rheinisch_Bergischer_Kreis,good,NO_INFORMATION,NO_INFORMATION
9271,FALSE,FALSE,660,1971,NA,FALSE,55,FALSE,apartment,2,FALSE,Düsseldorf,good,Last5Years,NO_INFORMATION
9272,FALSE,TRUE,NA,2001,1,FALSE,75,TRUE,apartment,2,FALSE,Dortmund,average,NO_INFORMATION,D/E/F/G/H
9273,FALSE,TRUE,720,1959,NA,FALSE,83.63,FALSE,apartment,1,FALSE,Krefeld,average,Last5Years,D/E/F/G/H
9274,FALSE,FALSE,550,1950,NA,FALSE,65.5,FALSE,roof_storey,3,FALSE,Dortmund,average,NO_INFORMATION,NO_INFORMATION
9275,FALSE,FALSE,545,1965,NA,FALSE,50,FALSE,apartment,1,TRUE,Wesel_Kreis,average,NO_INFORMATION,NO_INFORMATION
9276,FALSE,TRUE,NA,1952,NA,FALSE,52.39,FALSE,apartment,2,FALSE,Gelsenkirchen,average,NO_INFORMATION,D/E/F/G/H
9277,FALSE,TRUE,700,2000,NA,FALSE,75,FALSE,roof_storey,2,FALSE,Rhein_Erft_Kreis,average,NO_INFORMATION,NO_INFORMATION
9278,FALSE,FALSE,1210,1990,1,FALSE,148,TRUE,maisonette,3,FALSE,Oberbergischer_Kreis,average,NO_INFORMATION,NO_INFORMATION
9279,FALSE,FALSE,730,1959,NA,FALSE,85.15,FALSE,apartment,1,FALSE,Duisburg,good,NO_INFORMATION,NO_INFORMATION
9280,FALSE,FALSE,574.8,1959,NA,FALSE,67,FALSE,apartment,2,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
9281,FALSE,FALSE,NA,1954,NA,FALSE,60,FALSE,apartment,1,FALSE,Viersen_Kreis,average,NO_INFORMATION,NO_INFORMATION
9282,FALSE,TRUE,790,2016,1,FALSE,71.5,TRUE,apartment,1,FALSE,Aachen_Kreis,good,NO_INFORMATION,Aplus/A/B/C
9283,FALSE,TRUE,616.5,1972,NA,FALSE,67,FALSE,apartment,6,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
9284,FALSE,FALSE,460,1900,NA,FALSE,54,FALSE,apartment,3,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
9285,FALSE,TRUE,450,1974,NA,FALSE,35,FALSE,apartment,3,FALSE,Krefeld,average,Last5Years,D/E/F/G/H
9286,FALSE,TRUE,2250,1927,2,FALSE,211,FALSE,apartment,1,FALSE,Mönchengladbach,good,Last5Years,NO_INFORMATION
9287,FALSE,TRUE,1383,1920,NA,TRUE,115,TRUE,apartment,3,FALSE,Düsseldorf,average,Last5Years,NO_INFORMATION
